local_id_attribute	symbol	geneid
16284_216914_at	CDC25C	995
16285_216915_s_at	PTPN12	5782
16286_216916_s_at	DLGAP2	9228
16287_216917_s_at	SYCP1	6847
16288_216918_s_at	DST	667
16289_216919_at	TP53I11	9537
16290_216920_s_at	NA	NA
16291_216921_s_at	KRT35	3886
16292_216922_x_at	NA	NA
16293_216923_at	NA	NA
16294_216924_s_at	DRD2	1813
16295_216925_s_at	TAL1	6886
16296_216926_s_at	KIAA0892	23383
16297_216927_at	KIAA0892	23383
16298_216928_at	TAL1	6886
16299_216929_x_at	ABO	28
16300_216930_at	HNF1A	6927
16301_216931_at	NA	NA
16302_216932_at	NA	NA
16303_216933_x_at	APC	324
16304_216934_at	NA	NA
16305_216935_at	C1orf46	388699
16306_216936_at	NA	NA
16307_216937_s_at	RS1	6247
16308_216938_x_at	DRD2	1813
16309_216939_s_at	HTR4	3360
16310_216940_x_at	NA	NA
16311_216941_s_at	TAF1B	9014
16312_216942_s_at	CD58	965
16313_216943_at	NA	NA
16314_216944_s_at	ITPR1	3708
16315_216945_x_at	PASK	23178
16316_216946_at	HLA-DOA	3111
16317_216947_at	NA	NA
16318_216948_at	NA	NA
16319_216949_s_at	PKD1	5310
16320_216950_s_at	NA	NA
16321_216951_at	FCGR1A	2209
16322_216952_s_at	LMNB2	84823
16323_216953_s_at	WT1	7490
16324_216954_x_at	ATP5O	539
16325_216955_at	TAF1	6872
16326_216956_s_at	ITGA2B	3674
16327_216957_at	USP22	23326
16328_216958_s_at	IVD	3712
16329_216959_x_at	NRCAM	4897
16330_216960_s_at	ZNF133	7692
16331_216961_s_at	RPAIN	84268
16332_216962_at	RPAIN	84268
16333_216963_s_at	GAP43	2596
16334_216964_at	USP22	23326
16335_216965_x_at	SPG20	23111
16336_216966_at	ITGA2B	3674
16337_216967_at	NA	NA
16338_216968_at	MASP2	10747
16339_216969_s_at	KIF22	3835
16340_216970_at	RGS7	6000
16341_216971_s_at	PLEC	5339
16342_216972_at	SPAM1	6677
16343_216973_s_at	HOXB7	3217
16344_216974_at	NA	NA
16345_216975_x_at	NPAS1	4861
16346_216976_s_at	RYK	6259
16347_216977_x_at	SNRPA1	6627
16348_216978_x_at	NA	NA
16349_216979_at	NR4A3	8013
16350_216980_s_at	SPN	6693
16351_216981_x_at	SPN	6693
16352_216982_x_at	NA	NA
16353_216983_s_at	ZNF224	7767
16354_216984_x_at	NA	NA
16355_216985_s_at	STX3	6809
16356_216986_s_at	IRF4	3662
16357_216987_at	IRF4	3662
16358_216988_s_at	PTP4A2	8073
16359_216989_at	SPAM1	6677
16360_216990_at	GART	2618
16361_216991_at	ZNF224	7767
16362_216992_s_at	GRM8	2918
16363_216993_s_at	COL11A2	1302
16364_216994_s_at	RUNX2	860
16365_216995_x_at	MKRN2	23609
16366_216996_s_at	FASTKD2	22868
16367_216997_x_at	TLE4	7091
16368_216998_s_at	ADAM5P	255926
16369_216999_at	EPOR	2057
16370_217000_at	NA	NA
16371_217001_x_at	HLA-DOA	3111
16372_217002_s_at	HTR3A	3359
16373_217003_s_at	ADAM5P	255926
16374_217004_s_at	MCF2	4168
16375_217005_at	LDLR	3949
16376_217006_x_at	FASN	2194
16377_217007_s_at	ADAM15	8751
16378_217008_s_at	GRM7	2917
16379_217009_at	PGK2	5232
16380_217010_s_at	CDC25C	995
16381_217011_at	GBX1	2636
16382_217012_at	NA	NA
16383_217013_at	NA	NA
16384_217014_s_at	AZGP1	563
16385_217015_at	RBBP4	5928
16386_217016_x_at	TMEM212	389177
16387_217017_at	OSBPL10	114884
16388_217018_at	NA	NA
16389_217019_at	NA	NA
16390_217020_at	RARB	5915
16391_217021_at	CYB5A	1528
16392_217022_s_at	NA	NA
16393_217023_x_at	NA	NA
16394_217024_x_at	SIRPA	140885
16395_217025_s_at	DBN1	1627
16396_217026_at	CFTR	1080
16397_217027_x_at	KPNB1	3837
16398_217028_at	CXCR4	7852
16399_217029_at	NA	NA
16400_217030_at	NA	NA
16401_217031_at	KRT84	3890
16402_217032_at	NA	NA
16403_217033_x_at	NTRK3	4916
16404_217034_at	NTN3	4917
16405_217035_at	NA	NA
16406_217036_at	LOC100293679	100293679
16407_217037_at	NA	NA
16408_217038_at	NA	NA
16409_217039_x_at	IGHG1	3500
16410_217040_x_at	SOX15	6665
16411_217041_at	NPTXR	23467
16412_217042_at	RDH11	51109
16413_217043_s_at	MFN1	55669
16414_217044_s_at	PLEKHG3	26030
16415_217045_x_at	NCR2	9436
16416_217046_s_at	AGER	177
16417_217047_s_at	FAM13A	10144
16418_217048_at	SHC1	6464
16419_217049_x_at	PCDH11Y	83259
16420_217050_at	EPAG	10824
16421_217051_s_at	SS18	6760
16422_217052_x_at	NA	NA
16423_217053_x_at	ETV1	2115
16424_217054_at	MUC3A	4584
16425_217055_x_at	NA	NA
16426_217056_at	TRD@	6964
16427_217057_s_at	GNAS	2778
16428_217058_at	GNAS	2778
16429_217059_at	MUC7	4589
16430_217060_at	LOC100293532	100293532
16431_217061_s_at	ETV1	2115
16432_217062_at	NA	NA
16433_217063_x_at	TRD@	6964
16434_217065_at	TRD@	6964
16435_217066_s_at	DMPK	1760
16436_217067_s_at	DMP1	1758
16437_217068_at	NA	NA
16438_217069_at	MLL4	9757
16439_217070_at	MTHFR	4524
16440_217071_s_at	MTHFR	4524
16441_217072_at	CD300A	11314
16442_217073_x_at	APOA1	335
16443_217074_at	SMOX	54498
16444_217075_x_at	MLL4	9757
16445_217076_s_at	HOXD3	3232
16446_217077_s_at	GABBR2	9568
16447_217078_s_at	CD300A	11314
16448_217079_at	RP11-165I9.3	100288679
16449_217080_s_at	HOMER2	9455
16450_217081_at	OR2H2	7932
16451_217082_at	RP11-165I9.3	100288679
16452_217083_at	IGHG1	3500
16453_217084_at	NA	NA
16454_217085_at	NA	NA
16455_217086_at	CHRNB3	1142
16456_217087_at	C1orf68	100129271
16457_217088_s_at	NCR1	9437
16458_217090_at	ADAM3A	1587
16459_217091_at	NA	NA
16460_217092_x_at	RPL7	6129
16461_217093_at	RNASE1	6035
16462_217094_s_at	ITCH	83737
16463_217095_x_at	NCR1	9437
16464_217096_at	PCLO	27445
16465_217097_s_at	PHTF2	57157
16466_217098_s_at	ZSCAN12	9753
16467_217099_s_at	GEMIN4	50628
16468_217100_s_at	UBXN7	26043
16469_217101_at	TTC39A	22996
16470_217102_at	LOC100287076	100287076
16471_217103_at	LDLR	3949
16472_217104_at	ST20	400410
16473_217105_at	LOC100287076	100287076
16474_217106_x_at	DIMT1L	27292
16475_217107_at	NA	NA
16476_217108_at	NA	NA
16477_217109_at	MUC4	4585
16478_217110_s_at	MUC4	4585
16479_217111_at	AMACR	23600
16480_217112_at	PDGFB	5155
16481_217113_at	AMACR	23600
16482_217114_at	LOC652147	652147
16483_217115_at	LOC100240726	100240726
16484_217117_x_at	MUC3A	4584
16485_217118_s_at	C22orf9	23313
16486_217119_s_at	CXCR3	2833
16487_217120_s_at	NA	NA
16488_217121_at	TNKS	8658
16489_217122_s_at	RP11-345P4.4	728661
16490_217123_x_at	PMCHL1	5369
16491_217124_at	IQCE	23288
16492_217125_at	NA	NA
16493_217126_at	NA	NA
16494_217127_at	CTH	1491
16495_217128_s_at	CAMK1G	57172
16496_217129_at	NA	NA
16497_217130_at	NA	NA
16498_217131_at	NA	NA
16499_217132_at	NA	NA
16500_217133_x_at	CYP2B6	1555
16501_217134_at	MTAP	4507
16502_217135_x_at	NA	NA
16503_217136_at	NA	NA
16504_217137_x_at	LOC100291812	100291812
16505_217138_x_at	IGL@	3535
16506_217139_at	NA	NA
16507_217140_s_at	VDAC1	7416
16508_217141_at	BTBD7	55727
16509_217142_at	NA	NA
16510_217143_s_at	NA	NA
16511_217144_at	UBB	7314
16512_217145_at	NA	NA
16513_217146_at	JRK	8629
16514_217147_s_at	TRAT1	50852
16515_217148_x_at	NA	NA
16516_217149_x_at	TNK1	8711
16517_217150_s_at	NF2	4771
16518_217151_at	NA	NA
16519_217152_at	NA	NA
16520_217153_at	ARHGAP1	392
16521_217154_s_at	EDN3	1908
16522_217155_at	NA	NA
16523_217156_at	HADHA	3030
16524_217157_x_at	NA	NA
16525_217158_at	NA	NA
16526_217159_x_at	SIGLEC7	27036
16527_217160_at	TSPY1	7258
16528_217161_x_at	ACAN	176
16529_217162_at	TSPY1	7258
16530_217163_at	ESR1	2099
16531_217164_at	NA	NA
16532_217165_x_at	MT1F	4494
16533_217166_at	NA	NA
16534_217167_x_at	GK	2710
16535_217168_s_at	HERPUD1	9709
16536_217169_at	NA	NA
16537_217170_at	NA	NA
16538_217171_at	SMPD1	6609
16539_217172_at	NA	NA
16540_217173_s_at	LDLR	3949
16541_217174_s_at	APC2	10297
16542_217175_at	UGT2B15	7366
16543_217176_s_at	ZFX	7543
16544_217177_s_at	PTPRB	5787
16545_217178_at	RARG	5916
16546_217179_x_at	NA	NA
16547_217180_at	NA	NA
16548_217181_at	NA	NA
16549_217182_at	MUC5AC	4586
16550_217183_at	LDLR	3949
16551_217184_s_at	LTK	4058
16552_217185_s_at	NA	NA
16553_217186_at	ZNF259P1	442240
16554_217187_at	MUC5AC	4586
16555_217188_s_at	C14orf1	11161
16556_217189_s_at	SMG7	9887
16557_217190_x_at	ESR1	2099
16558_217191_x_at	NA	NA
16559_217192_s_at	PRDM1	639
16560_217193_x_at	IGL@	3535
16561_217194_at	RASAL2	9462
16562_217195_at	NA	NA
16563_217196_s_at	CAMSAP1L1	23271
16564_217197_x_at	N4BP2L1	90634
16565_217198_x_at	NA	NA
16566_217199_s_at	STAT2	6773
16567_217200_x_at	CYB561	1534
16568_217201_at	RASAL2	9462
16569_217202_s_at	GLUL	2752
16570_217203_at	GLUL	2752
16571_217204_at	MTRF1L	54516
16572_217205_at	NA	NA
16573_217206_at	NA	NA
16574_217207_s_at	BTNL3	10917
16575_217208_s_at	DLG1	1739
16576_217209_at	CEACAM3	1084
16577_217210_at	NA	NA
16578_217211_at	NA	NA
16579_217212_s_at	IL9R	3581
16580_217213_at	SLC6A2	6530
16581_217214_s_at	SLC6A2	6530
16582_217215_s_at	NA	NA
16583_217216_x_at	MLH3	27030
16584_217217_at	NA	NA
16585_217218_at	WAPAL	23063
16586_217219_at	LOC26102	26102
16587_217220_at	LOC100287387	100287387
16588_217221_x_at	RBM10	8241
16589_217222_at	IGHG1	3500
16590_217223_s_at	BCR	613
16591_217224_at	NA	NA
16592_217225_x_at	NA	NA
16593_217226_s_at	SFXN3	81855
16594_217227_x_at	NA	NA
16595_217228_s_at	ASB4	51666
16596_217229_at	ASB4	51666
16597_217230_at	EZR	7430
16598_217231_s_at	MAST1	22983
16599_217232_x_at	HBB	3043
16600_217233_at	NA	NA
16601_217234_s_at	EZR	7430
16602_217235_x_at	NA	NA
16603_217236_x_at	NA	NA
16604_217237_at	NA	NA
16605_217238_s_at	ALDOB	229
16606_217239_x_at	NA	NA
16607_217240_at	NA	NA
16608_217242_at	ZNF154	7710
16609_217244_at	NA	NA
16610_217245_at	EPAG	10824
16611_217246_s_at	NA	NA
16612_217247_at	NA	NA
16613_217248_s_at	SLC7A8	23428
16614_217249_x_at	COX7A2	1347
16615_217250_s_at	CHD5	26038
16616_217251_x_at	IVD	3712
16617_217252_at	SQSTM1	8878
16618_217253_at	SH3BP2	6452
16619_217254_s_at	EPO	2056
16620_217255_at	SQSTM1	8878
16621_217256_x_at	RPL36A	6173
16622_217257_at	SH3BP2	6452
16623_217258_x_at	NA	NA
16624_217259_at	NA	NA
16625_217260_x_at	NA	NA
16626_217261_at	NA	NA
16627_217262_s_at	CELSR1	9620
16628_217263_x_at	RUNX1	861
16629_217264_s_at	SCNN1A	6337
16630_217265_at	PLLP	51090
16631_217266_at	RPL15	6138
16632_217267_s_at	RAB7A	7879
16633_217268_at	RAB7A	7879
16634_217269_s_at	PRSS7	5651
16635_217270_s_at	DYRK1B	9149
16636_217271_at	GNA11	2767
16637_217272_s_at	SERPINB13	5275
16638_217273_at	PRAMEF10	343071
16639_217274_x_at	MYL4	4635
16640_217275_at	NA	NA
16641_217276_x_at	SERHL2	253190
16642_217277_at	NA	NA
16643_217278_x_at	NA	NA
16644_217279_x_at	MMP14	4323
16645_217280_x_at	GABRA5	2558
16646_217281_x_at	NA	NA
16647_217282_at	MAN1A2	10905
16648_217283_at	NA	NA
16649_217284_x_at	SERHL2	253190
16650_217285_at	DGCR14	8220
16651_217286_s_at	NDRG3	57446
16652_217287_s_at	TRPC6	7225
16653_217288_at	NA	NA
16654_217289_s_at	SLC37A4	2542
16655_217290_at	NA	NA
16656_217291_at	CEACAM5	1048
16657_217292_at	MTMR7	9108
16658_217293_at	NA	NA
16659_217294_s_at	ENO1	2023
16660_217295_at	MUC8	4590
16661_217296_at	KIR2DL1	3802
16662_217297_s_at	MYO9B	4650
16663_217298_at	NA	NA
16664_217299_s_at	NBN	4683
16665_217300_at	NA	NA
16666_217301_x_at	RBBP4	5928
16667_217302_at	OR2F2	135948
16668_217303_s_at	ADRB3	155
16669_217304_at	SHMT1	6470
16670_217305_s_at	ADCY10	55811
16671_217306_at	NA	NA
16672_217307_at	ACO2	50
16673_217308_at	OR1F2P	26184
16674_217309_s_at	DSCR3	10311
16675_217310_s_at	FOXJ3	22887
16676_217311_at	NA	NA
16677_217312_s_at	COL7A1	1294
16678_217313_at	NA	NA
16679_217314_at	NA	NA
16680_217315_s_at	KLK13	26085
16681_217316_at	OR7A10	390892
16682_217317_s_at	NA	NA
16683_217318_x_at	NA	NA
16684_217319_x_at	CYP4A22	284541
16685_217320_at	NA	NA
16686_217321_x_at	ATXN3	4287
16687_217322_x_at	NA	NA
16688_217323_at	HLA-DRB6	3128
16689_217324_at	NA	NA
16690_217325_at	KRT3	3850
16691_217326_x_at	IL23A	51561
16692_217327_at	LOC100287483	100287483
16693_217328_at	NA	NA
16694_217329_x_at	NA	NA
16695_217330_at	DISC1	27185
16696_217331_at	NA	NA
16697_217332_at	RP11-159J2.1	647288
16698_217333_at	NA	NA
16699_217334_at	OR2J3	442186
16700_217335_at	FLJ11292	55338
16701_217336_at	NA	NA
16702_217337_at	NA	NA
16703_217338_at	KRT19P2	160313
16704_217339_x_at	NA	NA
16705_217340_at	NA	NA
16706_217341_at	NA	NA
16707_217342_x_at	FLJ11292	55338
16708_217343_at	PNLIPRP2	5408
16709_217344_at	FDPS	2224
16710_217345_at	NA	NA
16711_217346_at	NA	NA
16712_217347_at	NA	NA
16713_217348_x_at	ARHGEF15	22899
16714_217349_s_at	PRICKLE3	4007
16715_217350_at	KRT19P2	160313
16716_217351_at	NA	NA
16717_217352_at	NA	NA
16718_217353_at	NA	NA
16719_217354_s_at	HPS1	3257
16720_217355_at	NA	NA
16721_217356_s_at	PGK1	5230
16722_217357_at	NA	NA
16723_217358_at	DNAJC16	23341
16724_217359_s_at	NCAM1	4684
16725_217360_x_at	NA	NA
16726_217361_at	NA	NA
16727_217362_x_at	HLA-DRB6	3128
16728_217363_x_at	NA	NA
16729_217364_x_at	NA	NA
16730_217365_at	PRAMEF11	440560
16731_217366_at	CTNNA1	1495
16732_217367_s_at	ZHX3	23051
16733_217368_at	ATP5G2	517
16734_217369_at	NA	NA
16735_217370_x_at	NA	NA
16736_217371_s_at	IL15	3600
16737_217372_at	NA	NA
16738_217373_x_at	MDM2	4193
16739_217374_x_at	NA	NA
16740_217375_at	NA	NA
16741_217376_at	NA	NA
16742_217377_x_at	NTRK3	4916
16743_217378_x_at	NA	NA
16744_217379_at	RPL10	6134
16745_217380_s_at	XPNPEP1	7511
16746_217381_s_at	TRGV5	6978
16747_217382_at	NA	NA
16748_217383_at	PGK1	5230
16749_217384_x_at	NA	NA
16750_217385_at	LOC392555	392555
16751_217386_at	NA	NA
16752_217387_at	CAPN6	827
16753_217388_s_at	KYNU	8942
16754_217389_s_at	ATF5	22809
16755_217390_x_at	NA	NA
16756_217391_x_at	NA	NA
16757_217392_at	NA	NA
16758_217393_x_at	UBE2NL	389898
16759_217394_at	NA	NA
16760_217395_at	MT4	84560
16761_217396_at	NA	NA
16762_217397_at	TRD@	6964
16763_217398_x_at	GAPDH	2597
16764_217399_s_at	NA	NA
16765_217400_at	PCNA	5111
16766_217401_at	NA	NA
16767_217402_at	NA	NA
16768_217403_s_at	ZNF227	7770
16769_217404_s_at	COL2A1	1280
16770_217405_x_at	GPLD1	2822
16771_217406_at	NA	NA
16772_217407_x_at	PPIL2	23759
16773_217408_at	MRPS18B	28973
16774_217409_at	NA	NA
16775_217410_at	AGRN	375790
16776_217411_s_at	RREB1	6239
16777_217412_at	TRA@	6955
16778_217413_s_at	TNXB	7148
16779_217414_x_at	NA	NA
16780_217415_at	POLR2A	5430
16781_217416_x_at	NA	NA
16782_217417_at	MYO5A	4644
16783_217418_x_at	MS4A1	931
16784_217419_x_at	AGRN	375790
16785_217420_s_at	POLR2A	5430
16786_217421_at	PIWIL2	55124
16787_217422_s_at	CD22	933
16788_217423_at	NA	NA
16789_217424_at	NA	NA
16790_217425_at	MC2R	4158
16791_217426_at	NA	NA
16792_217427_s_at	HIRA	7290
16793_217428_s_at	COL10A1	1300
16794_217429_at	NA	NA
16795_217430_x_at	COL1A1	1277
16796_217431_x_at	CYBB	1536
16797_217432_s_at	IDS	3423
16798_217433_at	TACC1	6867
16799_217434_at	MC2R	4158
16800_217435_x_at	NA	NA
16801_217436_x_at	HLA-J	3137
16802_217437_s_at	TACC1	6867
16803_217438_at	NA	NA
16804_217439_at	NA	NA
16805_217440_at	NA	NA
16806_217441_at	USP33	23032
16807_217442_at	LOC100131825	100131825
16808_217443_at	NA	NA
16809_217444_at	NA	NA
16810_217445_s_at	GART	2618
16811_217446_x_at	NA	NA
16812_217447_at	MAG	4099
16813_217448_s_at	TOX4	9878
16814_217449_at	NA	NA
16815_217450_at	AGFG2	3268
16816_217451_at	COX5A	9377
16817_217452_s_at	B3GALT2	8707
16818_217453_at	NA	NA
16819_217454_at	LOC203510	203510
16820_217455_s_at	SSTR2	6752
16821_217456_x_at	HLA-E	3133
16822_217457_s_at	RAP1GDS1	5910
16823_217458_at	NA	NA
16824_217459_at	NA	NA
16825_217460_at	TNP2	7142
16826_217461_x_at	BTF3L2	652963
16827_217462_at	C11orf9	745
16828_217463_s_at	C11orf9	745
16829_217464_at	NA	NA
16830_217465_at	NCKAP1	10787
16831_217466_x_at	RPS2	6187
16832_217467_at	BTF3	689
16833_217468_at	CYP2D6	1565
16834_217469_at	NA	NA
16835_217470_at	NA	NA
16836_217471_at	NA	NA
16837_217472_at	NA	NA
16838_217473_x_at	SLC11A1	6556
16839_217474_at	NA	NA
16840_217475_s_at	LIMK2	3985
16841_217476_at	NA	NA
16842_217477_at	PIP5K1B	8395
16843_217478_s_at	NA	NA
16844_217479_at	NA	NA
16845_217480_x_at	NA	NA
16846_217481_x_at	NA	NA
16847_217482_at	NA	NA
16848_217483_at	FOLH1	2346
16849_217484_at	CR1	1378
16850_217485_x_at	PMS2L1	5379
16851_217486_s_at	ZDHHC17	23390
16852_217487_x_at	FOLH1	2346
16853_217488_x_at	PMS2L3	5387
16854_217489_s_at	IL6R	3570
16855_217490_at	EXOSC6	118460
16856_217491_x_at	COX7C	1350
16857_217492_s_at	NA	NA
16858_217493_x_at	NCR2	9436
16859_217494_s_at	NA	NA
16860_217495_x_at	CALCA	796
16861_217496_s_at	IDE	3416
16862_217497_at	TYMP	1890
16863_217498_at	NA	NA
16864_217499_x_at	NA	NA
16865_217500_at	TIAL1	7073
16866_217501_at	CIAO1	9391
16867_217502_at	IFIT2	3433
16868_217503_at	STK17B	9262
16869_217504_at	ABCA6	23460
16870_217505_at	KLHL23	151230
16871_217506_at	LOC339290	339290
16872_217507_at	SLC11A1	6556
16873_217508_s_at	C18orf25	147339
16874_217509_x_at	GRIK5	2901
16875_217510_at	CRX	1406
16876_217511_at	KAZALD1	81621
16877_217512_at	KNG1	3827
16878_217513_at	C17orf60	284021
16879_217514_at	NA	NA
16880_217515_s_at	CACNA1S	779
16881_217516_x_at	NA	NA
16882_217517_x_at	SRPK2	6733
16883_217518_at	MYOF	26509
16884_217519_at	NA	NA
16885_217520_x_at	NA	NA
16886_217521_at	NA	NA
16887_217522_at	KCNV2	169522
16888_217523_at	CD44	960
16889_217524_x_at	NA	NA
16890_217525_at	OLFML1	283298
16891_217526_at	NFATC2IP	84901
16892_217527_s_at	NFATC2IP	84901
16893_217528_at	CLCA2	9635
16894_217529_at	ORAI2	80228
16895_217530_at	SLC34A1	6569
16896_217531_at	NA	NA
16897_217532_x_at	NA	NA
16898_217533_x_at	NA	NA
16899_217534_at	FAM49B	51571
16900_217535_at	FAM49B	51571
16901_217536_x_at	NA	NA
16902_217537_x_at	NA	NA
16903_217538_at	SGSM2	9905
16904_217539_at	C18orf25	147339
16905_217540_at	FAM55C	91775
16906_217541_x_at	ZNF816A	125893
16907_217542_at	MDM2	4193
16908_217543_s_at	MBTPS1	8720
16909_217544_at	LOC729806	729806
16910_217545_at	MYH14	79784
16911_217546_at	MT1M	4499
16912_217547_x_at	ZNF675	171392
16913_217548_at	NA	NA
16914_217549_at	NA	NA
16915_217550_at	ATF6	22926
16916_217551_at	LOC441453	441453
16917_217552_x_at	CR1	1378
16918_217553_at	NA	NA
16919_217554_at	NA	NA
16920_217555_at	SMC1A	8243
16921_217556_at	CLCN4	1183
16922_217557_s_at	CPM	1368
16923_217558_at	CYP2C9	1559
16924_217559_at	RPL10L	140801
16925_217560_at	GGA1	26088
16926_217561_at	CALCA	796
16927_217562_at	FAM5C	339479
16928_217563_at	CLOCK	9575
16929_217564_s_at	CPS1	1373
16930_217565_at	GRIA3	2892
16931_217566_s_at	TGM4	7047
16932_217567_at	TGM4	7047
16933_217568_at	EDDM3A	10876
16934_217569_x_at	NA	NA
16935_217570_x_at	NA	NA
16936_217571_at	NA	NA
16937_217572_at	NA	NA
16938_217573_at	GRIN2C	2905
16939_217574_at	CDH8	1006
16940_217575_s_at	SOS2	6655
16941_217576_x_at	SOS2	6655
16942_217577_at	NA	NA
16943_217578_at	NA	NA
16944_217579_x_at	NA	NA
16945_217580_x_at	NA	NA
16946_217581_at	NA	NA
16947_217582_at	NA	NA
16948_217583_at	PAH	5053
16949_217584_at	NPC1	4864
16950_217585_at	NEBL	10529
16951_217586_x_at	NA	NA
16952_217587_at	NA	NA
16953_217588_at	NA	NA
16954_217589_at	RAB40A	142684
16955_217590_s_at	TRPA1	8989
16956_217591_at	SKIL	6498
16957_217592_at	ZSWIM1	90204
16958_217593_at	ZSCAN18	65982
16959_217594_at	ZCCHC11	23318
16960_217595_at	GSPT1	2935
16961_217596_at	UPF3A	65110
16962_217597_x_at	RAB40B	10966
16963_217598_at	NA	NA
16964_217599_s_at	MDFIC	29969
16965_217600_at	SCUBE3	222663
16966_217601_at	NUP188	23511
16967_217602_at	PPIA	5478
16968_217603_at	ATP6V0A2	23545
16969_217604_at	NA	NA
16970_217605_at	USP27X	389856
16971_217606_at	NA	NA
16972_217607_x_at	EIF4G2	1982
16973_217608_at	SFRS12IP1	285672
16974_217609_at	LRRC23	10233
16975_217610_at	NA	NA
16976_217611_at	ERICH1	157697
16977_217612_at	TIMM50	92609
16978_217613_at	TMEM144	55314
16979_217614_at	NA	NA
16980_217615_at	NA	NA
16981_217616_at	NA	NA
16982_217617_at	NA	NA
16983_217618_x_at	HUS1	3364
16984_217619_x_at	NA	NA
16985_217620_s_at	PIK3CB	5291
16986_217621_at	NA	NA
16987_217622_at	RHBDD3	25807
16988_217623_at	MYLK3	91807
16989_217624_at	PDAP1	11333
16990_217625_x_at	NA	NA
16991_217626_at	NA	NA
16992_217627_at	ZNF573	126231
16993_217628_at	CLIC5	53405
16994_217629_at	NA	NA
16995_217630_at	ANGEL2	90806
16996_217631_at	NA	NA
16997_217632_at	GNL3L	54552
16998_217633_at	URB1	9875
16999_217634_at	SVIL	6840
17000_217635_s_at	POLG	5428
17001_217636_at	POLG	5428
17002_217637_at	NA	NA
17003_217638_at	NA	NA
17004_217639_at	NA	NA
17005_217640_x_at	SKA1	220134
17006_217641_at	GPR135	64582
17007_217642_at	RNF40	9810
17008_217643_x_at	NA	NA
17009_217644_s_at	SOS2	6655
17010_217645_at	COX16	51241
17011_217646_at	SURF1	6834
17012_217647_at	NA	NA
17013_217648_at	NA	NA
17014_217649_at	ZFAND5	7763
17015_217650_x_at	ST3GAL2	6483
17016_217651_at	NA	NA
17017_217652_at	KIAA0892	23383
17018_217653_x_at	NA	NA
17019_217654_at	NA	NA
17020_217655_at	LOC100127972	100127972
17021_217656_at	SMARCA4	6597
17022_217657_at	BCAP29	55973
17023_217658_at	THAP3	90326
17024_217659_at	NA	NA
17025_217660_at	MYH14	79784
17026_217661_x_at	SIX5	147912
17027_217662_x_at	NA	NA
17028_217663_at	ZNF234	10780
17029_217664_at	NA	NA
17030_217665_at	NA	NA
17031_217666_at	NA	NA
17032_217667_at	LOC729799	729799
17033_217668_at	C22orf36	388886
17034_217669_s_at	AKAP6	9472
17035_217670_at	RPLP2	6181
17036_217671_at	NA	NA
17037_217672_x_at	EIF1	10209
17038_217673_x_at	GNAS	2778
17039_217674_at	NA	NA
17040_217675_at	ZBTB7C	201501
17041_217676_at	NA	NA
17042_217677_at	PLEKHA2	59339
17043_217678_at	SLC7A11	23657
17044_217679_x_at	NA	NA
17045_217680_x_at	NA	NA
17046_217681_at	NA	NA
17047_217682_at	NA	NA
17048_217683_at	HBE1	3046
17049_217684_at	TYMS	7298
17050_217685_at	SLC16A3	9123
17051_217686_at	PTPN1	5770
17052_217687_at	ADCY2	108
17053_217688_at	ADCY2	108
17054_217689_at	PTPN1	5770
17055_217690_at	NA	NA
17056_217691_x_at	SLC16A3	9123
17057_217692_at	MAGOH2	548332
17058_217693_x_at	MAGOH2	548332
17059_217694_at	NA	NA
17060_217695_x_at	NA	NA
17061_217696_at	FUT7	2529
17062_217697_at	NA	NA
17063_217698_at	NA	NA
17064_217699_at	NA	NA
17065_217700_at	CNPY4	245812
17066_217701_x_at	NA	NA
17067_217702_at	IL27RA	9466
17068_217703_x_at	NA	NA
17069_217704_x_at	SUZ12P	440423
17070_217705_at	PRKD1	5587
17071_217706_at	NA	NA
17072_217707_x_at	SMARCA2	6595
17073_217708_x_at	NA	NA
17074_217709_at	NA	NA
17075_217710_x_at	ITPK1	3705
17076_217711_at	TEK	7010
17077_217712_at	LOC389906	389906
17078_217713_x_at	NA	NA
17079_217714_x_at	STMN1	3925
17080_217715_x_at	NA	NA
17081_217716_s_at	SEC61A1	29927
17082_217717_s_at	YWHAB	7529
17083_217718_s_at	YWHAB	7529
17084_217719_at	EIF3L	51386
17085_217720_at	CHCHD2	51142
17086_217721_at	NA	NA
17087_217722_s_at	NGRN	51335
17088_217723_x_at	RPS12	6206
17089_217724_at	SERBP1	26135
17090_217725_x_at	SERBP1	26135
17091_217726_at	COPZ1	22818
17092_217727_x_at	VPS35	55737
17093_217728_at	S100A6	6277
17094_217729_s_at	AES	166
17095_217730_at	TMBIM1	64114
17096_217731_s_at	ITM2B	9445
17097_217732_s_at	ITM2B	9445
17098_217733_s_at	TMSB10	9168
17099_217734_s_at	WDR6	11180
17100_217735_s_at	EIF2AK1	27102
17101_217736_s_at	EIF2AK1	27102
17102_217737_x_at	C20orf43	51507
17103_217738_at	NAMPT	10135
17104_217739_s_at	NAMPT	10135
17105_217740_x_at	RPL7A	6130
17106_217741_s_at	ZFAND5	7763
17107_217742_s_at	WAC	51322
17108_217743_s_at	TMEM30A	55754
17109_217744_s_at	PERP	64065
17110_217745_s_at	NAA50	80218
17111_217746_s_at	PDCD6IP	10015
17112_217747_s_at	RPS9	6203
17113_217748_at	ADIPOR1	51094
17114_217749_at	COPG	22820
17115_217750_s_at	UBE2Z	65264
